timestamp,flow_id,community_id,src_ip,src_port,dest_ip,dest_port,proto,app_proto,flow_start,flow_end,flow_age,flow_state,flow_reason,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,pkts_total,bytes_total,duration,bps,pps,bytes_ratio_ts_over_tc,pkts_ratio_ts_over_tc,avg_bytes_per_pkt_ts,avg_bytes_per_pkt_tc,is_tcp,is_udp,is_icmp
2025-10-18T03:56:34.599041+0200,972343919335275,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,53052,2001:067c:1562:0000:0000:0000:0000:0024,80,TCP,,2025-10-18T03:58:03.160855+0200,2025-10-18T03:58:03.600938+0200,0.0,new,shutdown,5,4,526,541,9,1067,0.440083,2424.542643,20.450688,0.972274,1.25,105.2,135.25,1,0,0
2025-10-18T03:56:34.599041+0200,1905004250224758,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,56236,2a04:4e42:008e:0000:0000:0000:0000:0347,443,TCP,,2025-10-18T03:58:06.509079+0200,2025-10-18T03:58:06.856125+0200,0.0,new,shutdown,11,10,4525,2990,21,7515,0.347046,21654.189934,60.51071,1.513378,1.1,411.363636,299.0,1,0,0
2025-10-18T03:56:34.599041+0200,992445546715499,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,37048,2a00:1450:400c:0c0a:0000:0000:0000:0054,443,UDP,quic,2025-10-18T03:57:15.296607+0200,2025-10-18T03:57:15.503853+0200,0.0,established,shutdown,8,16,7489,7759,24,15248,0.207246,73574.399506,115.804406,0.965202,0.5,936.125,484.9375,0,1,0
2025-10-18T03:56:34.599041+0200,1701343082994319,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,42586,2a02:26f0:9c00:0000:0000:0000:684c:dc33,443,TCP,,2025-10-18T03:58:22.985948+0200,2025-10-18T03:58:36.343069+0200,14.0,new,shutdown,66,171,6937,228534,237,235471,13.357121,17628.873767,17.743345,0.030354,0.385965,105.106061,1336.45614,1,0,0
2025-10-18T03:56:34.599041+0200,2214683587143738,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,56737,2600:1901:0001:05a5:0000:0000:0000:0000,443,UDP,quic,2025-10-18T03:58:23.122430+0200,2025-10-18T03:58:41.723248+0200,18.0,established,shutdown,31,27,23883,6787,58,30670,18.600818,1648.852217,3.118142,3.518933,1.148148,770.419355,251.37037,0,1,0
2025-10-18T03:56:34.599041+0200,2051778217406337,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,43783,2600:1901:0001:07c5:0000:0000:0000:0000,443,UDP,quic,2025-10-18T03:58:39.608788+0200,2025-10-18T03:58:39.684917+0200,0.0,established,shutdown,7,7,5590,4894,14,10484,0.076129,137713.617675,183.898383,1.142215,1.0,798.571429,699.142857,0,1,0
2025-10-18T03:56:34.599041+0200,1587954790395796,,2a06:98c1:3107:0000:0000:0000:6812:2715,443,2a02:2f04:e104:3f00:2370:d47c:4774:d134,50176,TCP,,2025-10-18T03:56:37.500796+0200,2025-10-18T03:58:37.528524+0200,120.0,new,shutdown,14,7,1372,798,21,2170,120.027728,18.079156,0.17496,1.719298,2.0,98.0,114.0,1,0,0
2025-10-18T03:56:34.599041+0200,1501350113669273,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,59300,2600:1901:0001:07c5:0000:0000:0000:0000,443,TCP,,2025-10-18T03:57:09.415096+0200,2025-10-18T03:58:23.122982+0200,74.0,new,shutdown,4,3,344,258,7,602,73.707886,8.167376,0.094969,1.333333,1.333333,86.0,86.0,1,0,0
2025-10-18T03:56:34.599041+0200,998725261815970,,192.168.100.55,49153,255.255.255.255,6667,UDP,failed,2025-10-18T03:56:35.494677+0200,2025-10-18T03:58:45.459645+0200,130.0,new,shutdown,27,0,5778,0,27,5778,129.964968,44.458134,0.207748,5778.0,27.0,214.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,2100495623221766,,192.168.100.62,46587,192.168.100.1,53,UDP,dns,2025-10-18T03:58:23.095843+0200,2025-10-18T03:58:23.102662+0200,0.0,established,shutdown,1,1,92,166,2,258,0.006819,37835.459745,293.298138,0.554217,1.0,92.0,166.0,0,1,0
2025-10-18T03:56:34.599041+0200,1003790012084941,,192.168.100.62,54120,239.255.255.250,1900,UDP,failed,2025-10-18T03:58:19.364785+0200,2025-10-18T03:58:19.364785+0200,0.0,new,shutdown,1,0,167,0,1,167,0.0,167000000000.0,1000000000.0,167.0,1.0,167.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,1751245774418959,,192.168.100.60,9999,255.255.255.255,9999,UDP,failed,2025-10-18T03:58:06.211135+0200,2025-10-18T03:58:06.211135+0200,0.0,new,shutdown,1,0,71,0,1,71,0.0,71000000000.0,1000000000.0,71.0,1.0,71.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,276855712281846,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,44924,2600:1901:0001:0194:0000:0000:0000:0000,443,TCP,,2025-10-18T03:56:40.588748+0200,2025-10-18T03:58:40.626417+0200,120.0,new,shutdown,122,122,10656,133296,244,143952,120.037669,1199.223554,2.032695,0.079942,1.0,87.344262,1092.590164,1,0,0
2025-10-18T03:56:34.599041+0200,602537502931038,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,38684,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,443,TCP,,2025-10-18T03:56:34.599041+0200,2025-10-18T03:56:39.129769+0200,5.0,new,shutdown,5,6,454,504,11,958,4.530728,211.445048,2.427866,0.900794,0.833333,90.8,84.0,1,0,0
2025-10-18T03:56:34.599041+0200,988709835602052,,192.168.100.62,33153,192.168.100.1,53,UDP,dns,2025-10-18T03:58:19.623417+0200,2025-10-18T03:58:19.632503+0200,0.0,established,shutdown,1,1,96,173,2,269,0.009086,29605.987233,220.118864,0.554913,1.0,96.0,173.0,0,1,0
2025-10-18T03:56:34.599041+0200,360281203177804,,192.168.100.58,54326,255.255.255.255,54321,UDP,failed,2025-10-18T03:58:17.149420+0200,2025-10-18T03:58:17.149420+0200,0.0,new,shutdown,1,0,74,0,1,74,0.0,74000000000.0,1000000000.0,74.0,1.0,74.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,989986821274269,,192.168.100.62,53846,192.168.100.1,53,UDP,dns,2025-10-18T03:58:19.623715+0200,2025-10-18T03:58:19.636311+0200,0.0,established,shutdown,1,1,96,219,2,315,0.012596,25007.939028,158.780565,0.438356,1.0,96.0,219.0,0,1,0
2025-10-18T03:56:34.599041+0200,613037563215147,,2a06:98c1:3107:0000:0000:0000:6812:2715,443,2a02:2f04:e104:3f00:2370:d47c:4774:d134,54394,TCP,,2025-10-18T03:56:42.732557+0200,2025-10-18T03:58:42.542136+0200,120.0,new,shutdown,14,7,1372,798,21,2170,119.809579,18.112074,0.175278,1.719298,2.0,98.0,114.0,1,0,0
2025-10-18T03:56:34.599041+0200,1653219524181599,,192.168.100.60,5353,224.0.0.251,5353,UDP,mdns,2025-10-18T03:57:17.843672+0200,2025-10-18T03:57:24.274412+0200,7.0,new,shutdown,7,0,2302,0,7,2302,6.43074,357.968134,1.088522,2302.0,7.0,328.857143,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,179979445633207,,192.168.100.29,62983,239.255.255.250,1900,UDP,sip,2025-10-18T03:57:04.304048+0200,2025-10-18T03:57:04.304048+0200,0.0,new,shutdown,1,0,340,0,1,340,0.0,340000000000.0,1000000000.0,340.0,1.0,340.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,526207361646963,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,58058,2600:1901:0001:05a5:0000:0000:0000:0000,443,TCP,,2025-10-18T03:57:05.319125+0200,2025-10-18T03:58:19.691546+0200,74.0,new,shutdown,4,3,344,258,7,602,74.372421,8.094398,0.094121,1.333333,1.333333,86.0,86.0,1,0,0
2025-10-18T03:56:34.599041+0200,2180499132482193,,192.168.100.62,55072,192.168.100.1,53,UDP,dns,2025-10-18T03:58:23.114471+0200,2025-10-18T03:58:23.142462+0200,0.0,established,shutdown,1,1,94,154,2,248,0.027991,8859.990711,71.451538,0.61039,1.0,94.0,154.0,0,1,0
2025-10-18T03:56:34.599041+0200,471643856274509,,192.168.100.29,62987,239.255.255.250,1900,UDP,sip,2025-10-18T03:57:05.306421+0200,2025-10-18T03:57:05.306421+0200,0.0,new,shutdown,1,0,340,0,1,340,0.0,340000000000.0,1000000000.0,340.0,1.0,340.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,19616615662734,,192.168.100.62,50716,34.107.243.93,443,TCP,,2025-10-18T03:58:08.463319+0200,2025-10-18T03:58:08.960121+0200,0.0,new,shutdown,8,7,2663,1657,15,4320,0.496802,8695.617167,30.193115,1.607121,1.142857,332.875,236.714286,1,0,0
2025-10-18T03:56:34.599041+0200,922358330066933,,192.168.100.62,38636,192.168.100.1,53,UDP,dns,2025-10-18T03:58:03.149217+0200,2025-10-18T03:58:03.159065+0200,0.0,established,shutdown,1,1,100,436,2,536,0.009848,54427.294882,203.086921,0.229358,1.0,100.0,436.0,0,1,0
2025-10-18T03:56:34.599041+0200,506041904171379,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,58822,2a02:26f0:9c00:0000:0000:0000:684c:dc39,443,TCP,,2025-10-18T03:57:13.511038+0200,2025-10-18T03:57:40.021817+0200,27.0,new,shutdown,3,4,258,368,7,626,26.510779,23.613037,0.264044,0.701087,0.75,86.0,92.0,1,0,0
2025-10-18T03:56:34.599041+0200,1651785366604344,,192.168.100.62,50371,239.255.255.250,1900,UDP,failed,2025-10-18T03:58:05.581194+0200,2025-10-18T03:58:08.584602+0200,3.0,new,shutdown,4,0,840,0,4,840,3.003408,279.682281,1.33182,840.0,4.0,210.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,2059128778823271,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,55472,2a02:26f0:9c00:0000:0000:0000:684c:dc39,443,TCP,,2025-10-18T03:58:23.020676+0200,2025-10-18T03:58:36.488037+0200,13.0,new,shutdown,34,66,5862,68908,100,74770,13.467361,5551.941468,7.42536,0.08507,0.515152,172.411765,1044.060606,1,0,0
